userId,gender,age
1664,10044,10049
1665,10044,10047
1666,10044,10050
1667,10044,10048
1668,10043,10047
1669,10043,10051
1670,10044,10048
1671,10044,10047
1672,10044,10045
1673,10044,10048
1674,10043,10047
1675,10044,10046
1676,10044,10046
1677,10043,10046
1678,10044,10047
1679,10044,10047
1680,10044,10046
1681,10044,10047
1682,10043,10047
1683,10044,10046
1684,10044,10048
1685,10044,10048
1686,10044,10047
1687,10043,10046
1688,10044,10048
1689,10044,10048
1690,10043,10047
1691,10044,10048
1692,10044,10047
1693,10044,10047
1694,10044,10047
1695,10044,10048
1696,10043,10046
1697,10044,10048
1698,10043,10047
1699,10044,10047
1700,10043,10047
1701,10044,10046
1702,10044,10046
1703,10044,10047
1704,10043,10046
1705,10044,10047
1706,10044,10050
1707,10044,10047
1708,10044,10047
1709,10044,10046
1710,10043,10046
1711,10044,10047
1712,10044,10047
1713,10044,10047
1714,10044,10047
1715,10044,10047
1716,10043,10050
1717,10044,10046
1718,10044,10046
1719,10044,10046
1720,10044,10046
1721,10044,10048
1722,10044,10048
1723,10044,10046
1724,10044,10046
1725,10044,10047
1726,10044,10048
1727,10044,10046
1728,10044,10047
1729,10043,10046
1730,10043,10046
1731,10044,10046
1732,10044,10046
1733,10044,10049
1734,10044,10046
1735,10044,10051
1736,10044,10048
1737,10044,10048
1738,10044,10051
1739,10044,10051
1740,10044,10048
1741,10044,10047
1742,10044,10048
1743,10044,10048
1744,10044,10049
1745,10044,10047
1746,10044,10047
1747,10044,10050
1748,10044,10047
1749,10044,10050
1750,10044,10048
1751,10044,10047
1752,10044,10048
1753,10044,10046
1754,10043,10046
1755,10043,10047
1756,10044,10047
1757,10043,10047
1758,10044,10047
1759,10043,10047
1760,10044,10048
1761,10044,10047
1762,10044,10048
1763,10044,10046
1764,10044,10046
1765,10043,10049
1766,10044,10047
1767,10044,10049
1768,10044,10047
1769,10044,10048
1770,10044,10047
1771,10044,10051
1772,10044,10046
1773,10044,10047
1774,10044,10047
1775,10044,10047
1776,10044,10047
1777,10044,10046
1778,10044,10046
1779,10044,10048
1780,10043,10048
1781,10044,10049
1782,10044,10046
1783,10044,10046
1784,10044,10046
1785,10044,10049
1786,10044,10046
1787,10044,10049
1788,10044,10045
1789,10044,10047
1790,10044,10046
1791,10043,10047
1792,10044,10047
1793,10044,10047
1794,10044,10046
1795,10044,10050
1796,10044,10048
1797,10044,10049
1798,10044,10048
1799,10044,10046
1800,10043,10047
1801,10044,10046
1802,10044,10047
1803,10044,10047
1804,10044,10046
1805,10044,10046
1806,10044,10046
1807,10043,10046
1808,10043,10047
1809,10044,10050
1810,10044,10051
1811,10043,10047
1812,10043,10048
1813,10044,10050
1814,10044,10045
1815,10043,10048
1816,10044,10048
1817,10044,10045
1818,10043,10048
1819,10044,10047
1820,10044,10047
1821,10043,10047
1822,10043,10048
1823,10043,10046
1824,10044,10047
1825,10044,10049
1826,10043,10047
1827,10044,10046
1828,10044,10047
1829,10044,10046
1830,10044,10046
1831,10043,10046
1832,10044,10046
1833,10044,10048
1834,10044,10047
1835,10044,10047
1836,10044,10047
1837,10044,10048
1838,10044,10046
1839,10044,10047
1840,10044,10046
1841,10044,10046
1842,10044,10047
1843,10043,10046
1844,10044,10047
1845,10044,10049
1846,10044,10046
1847,10044,10048
1848,10044,10048
1849,10044,10046
1850,10044,10047
1851,10044,10047
1852,10044,10050
1853,10044,10047
1854,10044,10046
1855,10044,10051
1856,10044,10045
1857,10043,10046
1858,10043,10047
1859,10044,10051
1860,10044,10050
1861,10044,10050
1862,10044,10046
1863,10044,10048
1864,10043,10046
1865,10044,10047
1866,10044,10050
1867,10044,10050
1868,10044,10049
1869,10044,10051
1870,10043,10049
1871,10044,10050
1872,10044,10048
1873,10044,10049
1874,10044,10048
1875,10044,10047
1876,10043,10049
1877,10044,10045
1878,10044,10047
1879,10044,10048
1880,10044,10048
1881,10044,10048
1882,10043,10050
1883,10044,10049
1884,10044,10050
1885,10044,10047
1886,10044,10051
1887,10044,10048
1888,10044,10046
1889,10044,10050
1890,10044,10049
1891,10044,10047
1892,10043,10048
1893,10043,10048
1894,10044,10048
1895,10044,10051
1896,10043,10050
1897,10044,10047
1898,10043,10049
1899,10044,10051
1900,10044,10050
1901,10044,10047
1902,10044,10048
1903,10044,10046
1904,10043,10048
1905,10043,10047
1906,10044,10048
1907,10044,10051
1908,10044,10046
1909,10044,10045
1910,10043,10046
1911,10044,10047
1912,10044,10047
1913,10043,10048
1914,10044,10050
1915,10044,10049
1916,10044,10046
1917,10043,10049
1918,10044,10045
1919,10043,10048
1920,10044,10051
1921,10043,10047
1922,10044,10048
1923,10043,10051
1924,10044,10050
1925,10043,10045
1926,10044,10048
1927,10044,10045
1928,10043,10045
1929,10044,10047
1930,10044,10047
1931,10044,10047
1932,10044,10046
1933,10044,10047
1934,10044,10045
1935,10044,10048
1936,10044,10047
1937,10043,10047
1938,10043,10048
1939,10044,10047
1940,10044,10048
1941,10044,10048
1942,10044,10046
1943,10043,10046
1944,10044,10047
1945,10044,10047
1946,10044,10047
1947,10044,10045
1948,10044,10046
1949,10044,10047
1950,10043,10046
1951,10044,10048
1952,10043,10047
1953,10044,10047
1954,10044,10045
1955,10044,10048
1956,10043,10046
1957,10043,10047
1958,10043,10050
1959,10044,10049
1960,10043,10050
1961,10043,10046
1962,10043,10050
1963,10043,10047
1964,10044,10051
1965,10044,10047
1966,10044,10050
1967,10044,10047
1968,10043,10047
1969,10044,10050
1970,10043,10047
1971,10044,10049
1972,10044,10047
1973,10044,10048
1974,10044,10046
1975,10044,10048
1976,10044,10051
1977,10044,10045
1978,10044,10051
1979,10044,10048
1980,10044,10051
1981,10044,10045
1982,10044,10047
1983,10044,10046
1984,10044,10049
1985,10044,10050
1986,10044,10047
1987,10043,10047
1988,10044,10050
1989,10044,10047
1990,10044,10047
1991,10044,10046
1992,10044,10048
1993,10044,10048
1994,10044,10047
1995,10044,10048
1996,10044,10047
1997,10043,10050
1998,10043,10048
1999,10044,10046
2000,10044,10050
2001,10043,10051
2002,10044,10045
2003,10044,10049
2004,10044,10046
2005,10044,10048
2006,10044,10050
2007,10044,10047
2008,10043,10048
2009,10044,10046
2010,10043,10048
2011,10044,10047
2012,10044,10049
2013,10044,10046
2014,10044,10046
2015,10043,10051
2016,10044,10047
2017,10044,10048
2018,10044,10050
2019,10044,10047
2020,10044,10047
2021,10044,10047
2022,10044,10046
2023,10044,10045
2024,10044,10051
2025,10044,10050
2026,10043,10047
2027,10044,10049
2028,10043,10047
2029,10044,10047
2030,10044,10048
2031,10044,10050
2032,10043,10049
2033,10043,10049
2034,10043,10046
2035,10043,10047
2036,10044,10051
2037,10043,10049
2038,10044,10050
2039,10043,10047
2040,10043,10047
2041,10044,10045
2042,10044,10047
2043,10043,10049
2044,10043,10045
2045,10044,10048
2046,10044,10045
2047,10044,10050
2048,10043,10050
2049,10043,10048
2050,10044,10048
2051,10044,10045
2052,10044,10049
2053,10044,10047
2054,10044,10050
2055,10044,10047
2056,10044,10048
2057,10043,10051
2058,10044,10048
2059,10044,10045
2060,10044,10051
2061,10044,10046
2062,10044,10047
2063,10044,10048
2064,10044,10047
2065,10043,10047
2066,10044,10050
2067,10043,10048
2068,10044,10051
2069,10043,10048
2070,10044,10049
2071,10043,10050
2072,10043,10046
2073,10044,10046
2074,10043,10047
2075,10044,10046
2076,10044,10046
2077,10044,10046
2078,10044,10045
2079,10044,10047
2080,10044,10046
2081,10044,10045
2082,10044,10046
2083,10044,10046
2084,10044,10046
2085,10044,10048
2086,10044,10047
2087,10044,10050
2088,10044,10048
2089,10044,10048
2090,10043,10048
2091,10044,10051
2092,10044,10046
2093,10044,10048
2094,10044,10051
2095,10043,10047
2096,10044,10046
2097,10044,10048
2098,10043,10046
2099,10043,10047
2100,10044,10047
2101,10044,10047
2102,10044,10048
2103,10044,10049
2104,10044,10047
2105,10043,10046
2106,10044,10047
2107,10044,10045
2108,10044,10047
2109,10044,10050
2110,10044,10051
2111,10043,10049
2112,10044,10047
2113,10044,10046
2114,10044,10048
2115,10044,10046
2116,10044,10051
2117,10044,10047
2118,10044,10048
2119,10044,10045
2120,10044,10051
2121,10044,10048
2122,10043,10048
2123,10044,10047
2124,10044,10048
2125,10044,10051
2126,10044,10046
2127,10043,10049
2128,10044,10047
2129,10044,10049
2130,10044,10047
2131,10044,10051
2132,10043,10045
2133,10044,10046
2134,10044,10050
2135,10044,10048
2136,10043,10045
2137,10043,10046
2138,10043,10050
2139,10044,10049
2140,10043,10050
2141,10043,10049
2142,10044,10046
2143,10044,10046
2144,10044,10046
2145,10044,10046
2146,10043,10046
2147,10043,10046
2148,10044,10047
2149,10043,10046
2150,10044,10051
2151,10044,10046
2152,10044,10046
2153,10044,10047
2154,10043,10045
2155,10044,10046
2156,10043,10046
2157,10044,10047
2158,10043,10050
2159,10043,10046
2160,10043,10048
2161,10043,10045
2162,10044,10046
2163,10044,10048
2164,10044,10047
2165,10044,10045
2166,10043,10047
2167,10044,10045
2168,10044,10045
2169,10043,10050
2170,10044,10048
2171,10044,10046
2172,10044,10050
2173,10044,10050
2174,10044,10047
2175,10044,10045
2176,10043,10048
2177,10044,10049
2178,10043,10047
2179,10044,10047
2180,10044,10047
2181,10043,10047
2182,10043,10051
2183,10044,10046
2184,10044,10049
2185,10044,10046
2186,10044,10049
2187,10043,10046
2188,10044,10045
2189,10043,10047
2190,10044,10046
2191,10043,10047
2192,10044,10045
2193,10044,10047
2194,10044,10045
2195,10044,10047
2196,10043,10047
2197,10043,10048
2198,10044,10045
2199,10044,10048
2200,10044,10051
2201,10043,10045
2202,10044,10049
2203,10044,10051
2204,10043,10047
2205,10044,10049
2206,10044,10046
2207,10044,10047
2208,10044,10048
2209,10044,10049
2210,10044,10049
2211,10044,10046
2212,10043,10047
2213,10043,10047
2214,10043,10047
2215,10043,10047
2216,10044,10045
2217,10044,10048
2218,10044,10047
2219,10043,10050
2220,10044,10051
2221,10043,10049
2222,10044,10047
2223,10044,10047
2224,10044,10047
2225,10043,10047
2226,10044,10050
2227,10044,10047
2228,10044,10049
2229,10043,10049
2230,10044,10050
2231,10044,10047
2232,10043,10048
2233,10044,10051
2234,10044,10045
2235,10044,10045
2236,10043,10048
2237,10043,10047
2238,10044,10046
2239,10044,10049
2240,10044,10049
2241,10044,10046
2242,10044,10049
2243,10044,10045
2244,10044,10045
2245,10044,10047
2246,10044,10049
2247,10043,10048
2248,10044,10047
2249,10044,10046
2250,10044,10048
2251,10043,10046
2252,10043,10050
2253,10044,10048
2254,10043,10048
2255,10043,10049
2256,10043,10046
2257,10043,10046
2258,10043,10051
2259,10043,10047
2260,10044,10047
2261,10044,10049
2262,10044,10047
2263,10043,10049
2264,10044,10051
2265,10043,10050
2266,10043,10051
2267,10043,10048
2268,10043,10049
2269,10044,10046
2270,10044,10050
2271,10044,10047
2272,10044,10047
2273,10044,10046
2274,10044,10051
2275,10044,10051
2276,10043,10049
2277,10044,10050
2278,10044,10050
2279,10044,10051
2280,10044,10049
2281,10044,10050
2282,10044,10048
2283,10044,10047
2284,10043,10045
2285,10044,10048
2286,10044,10051
2287,10044,10045
2288,10043,10050
2289,10044,10047
2290,10044,10049
2291,10044,10050
2292,10043,10051
2293,10044,10051
2294,10044,10049
2295,10043,10047
2296,10044,10051
2297,10044,10048
2298,10043,10046
2299,10044,10051
2300,10043,10047
2301,10044,10050
2302,10044,10050
2303,10044,10049
2304,10044,10050
2305,10043,10046
2306,10044,10047
2307,10043,10049
2308,10043,10049
2309,10044,10049
2310,10043,10047
2311,10044,10049
2312,10043,10050
2313,10043,10047
2314,10044,10051
2315,10044,10048
2316,10043,10049
2317,10044,10051
2318,10044,10048
2319,10043,10050
2320,10044,10047
2321,10043,10051
2322,10044,10048
2323,10044,10048
2324,10043,10046
2325,10044,10046
2326,10044,10046
2327,10044,10051
2328,10043,10051
2329,10044,10049
2330,10044,10051
2331,10044,10051
2332,10044,10050
2333,10043,10051
2334,10044,10050
2335,10044,10048
2336,10044,10048
2337,10044,10049
2338,10043,10051
2339,10044,10048
2340,10044,10051
2341,10044,10048
2342,10043,10049
2343,10044,10047
2344,10044,10048
2345,10043,10045
2346,10044,10048
2347,10044,10050
2348,10044,10047
2349,10044,10046
2350,10043,10047
2351,10044,10050
2352,10043,10048
2353,10044,10048
2354,10043,10049
2355,10043,10050
2356,10043,10048
2357,10043,10051
2358,10044,10051
2359,10044,10050
2360,10044,10051
2361,10044,10047
2362,10044,10050
2363,10043,10051
2364,10044,10050
2365,10043,10049
2366,10043,10047
2367,10043,10051
2368,10044,10048
2369,10044,10050
2370,10043,10048
2371,10043,10049
2372,10044,10049
2373,10044,10047
2374,10043,10050
2375,10044,10047
2376,10044,10048
2377,10044,10047
2378,10044,10046
2379,10044,10047
2380,10043,10048
2381,10044,10050
2382,10043,10047
2383,10044,10048
2384,10043,10049
2385,10043,10047
2386,10044,10047
2387,10044,10051
2388,10044,10047
2389,10043,10047
2390,10044,10050
2391,10043,10051
2392,10044,10051
2393,10044,10048
2394,10044,10048
2395,10043,10046
2396,10043,10048
2397,10044,10047
2398,10044,10048
2399,10043,10047
2400,10044,10047
2401,10044,10049
2402,10044,10046
2403,10044,10046
2404,10044,10050
2405,10043,10051
2406,10044,10048
2407,10043,10049
2408,10043,10048
2409,10044,10051
2410,10043,10048
2411,10044,10051
2412,10043,10051
2413,10044,10047
2414,10044,10047
2415,10044,10049
2416,10044,10049
2417,10043,10045
2418,10044,10047
2419,10044,10050
2420,10044,10048
2421,10043,10050
2422,10043,10049
2423,10044,10047
2424,10043,10048
2425,10044,10051
2426,10043,10047
2427,10044,10049
2428,10044,10047
2429,10044,10047
2430,10043,10047
2431,10044,10047
2432,10044,10047
2433,10044,10047
2434,10044,10047
2435,10044,10047
2436,10044,10047
2437,10044,10048
2438,10044,10049
2439,10044,10050
2440,10043,10049
2441,10044,10048
2442,10043,10048
2443,10043,10049
2444,10044,10047
2445,10044,10046
2446,10044,10047
2447,10044,10048
2448,10044,10051
2449,10044,10049
2450,10044,10049
2451,10044,10049
2452,10044,10047
2453,10044,10046
2454,10044,10048
2455,10044,10047
2456,10044,10047
2457,10044,10047
2458,10044,10050
2459,10043,10050
2460,10044,10046
2461,10044,10048
2462,10044,10047
2463,10043,10046
2464,10044,10050
2465,10044,10047
2466,10044,10045
2467,10044,10050
2468,10044,10047
2469,10044,10048
2470,10044,10050
2471,10044,10047
2472,10044,10047
2473,10044,10047
2474,10043,10047
2475,10044,10050
2476,10044,10049
2477,10044,10050
2478,10043,10047
2479,10043,10046
2480,10044,10048
2481,10043,10050
2482,10044,10051
2483,10044,10049
2484,10044,10048
2485,10044,10046
2486,10044,10049
2487,10043,10049
2488,10043,10048
2489,10044,10047
2490,10044,10048
2491,10043,10049
2492,10044,10049
2493,10044,10046
2494,10043,10046
2495,10044,10050
2496,10043,10050
2497,10044,10051
2498,10044,10050
2499,10044,10051
2500,10044,10047
2501,10044,10051
2502,10044,10048
2503,10044,10047
2504,10044,10047
2505,10043,10047
2506,10044,10047
2507,10043,10048
2508,10044,10047
2509,10044,10047
2510,10044,10047
2511,10043,10049
2512,10044,10051
2513,10044,10051
2514,10044,10049
2515,10043,10049
2516,10043,10048
2517,10044,10047
2518,10043,10049
2519,10043,10051
2520,10044,10048
2521,10044,10046
2522,10044,10047
2523,10043,10051
2524,10043,10048
2525,10044,10051
2526,10044,10048
2527,10044,10051
2528,10043,10048
2529,10044,10046
2530,10043,10049
2531,10043,10051
2532,10043,10047
2533,10043,10050
2534,10043,10051
2535,10044,10051
2536,10044,10048
2537,10044,10051
2538,10044,10048
2539,10043,10049
2540,10043,10048
2541,10043,10049
2542,10043,10048
2543,10044,10049
2544,10044,10051
2545,10043,10051
2546,10043,10048
2547,10043,10048
2548,10044,10051
2549,10044,10050
2550,10044,10047
2551,10043,10047
2552,10044,10047
2553,10044,10047
2554,10044,10051
2555,10044,10047
2556,10043,10046
2557,10044,10051
2558,10044,10046
2559,10043,10049
2560,10044,10047
2561,10044,10046
2562,10044,10049
2563,10043,10048
2564,10044,10048
2565,10044,10048
2566,10044,10047
2567,10044,10047
2568,10044,10049
2569,10043,10051
2570,10044,10048
2571,10044,10048
2572,10044,10049
2573,10044,10050
2574,10044,10048
2575,10044,10046
2576,10044,10047
2577,10044,10050
2578,10044,10048
2579,10043,10049
2580,10044,10047
2581,10043,10047
2582,10044,10048
2583,10043,10051
2584,10044,10049
2585,10044,10047
2586,10044,10048
2587,10043,10051
2588,10044,10047
2589,10044,10046
2590,10044,10046
2591,10044,10050
2592,10044,10051
2593,10044,10048
2594,10044,10046
2595,10044,10050
2596,10043,10050
2597,10044,10047
2598,10044,10047
2599,10044,10047
2600,10044,10048
2601,10044,10049
2602,10044,10047
2603,10044,10047
2604,10044,10048
2605,10044,10050
2606,10043,10051
2607,10043,10047
2608,10043,10050
2609,10044,10049
2610,10044,10047
2611,10043,10049
2612,10044,10048
2613,10044,10047
2614,10044,10047
2615,10044,10048
2616,10043,10049
2617,10043,10046
2618,10044,10048
2619,10044,10046
2620,10044,10046
2621,10043,10048
2622,10044,10051
2623,10043,10048
2624,10044,10048
2625,10044,10051
2626,10044,10047
2627,10043,10047
2628,10044,10047
2629,10043,10046
2630,10043,10050
2631,10044,10051
2632,10043,10048
2633,10044,10051
2634,10044,10048
2635,10044,10046
2636,10043,10048
2637,10044,10047
2638,10043,10047
2639,10044,10048
2640,10044,10047
2641,10044,10047
2642,10044,10049
2643,10044,10046
2644,10044,10047
2645,10044,10049
2646,10043,10048
2647,10044,10047
2648,10044,10047
2649,10044,10049
2650,10044,10051
2651,10044,10048
2652,10044,10047
2653,10043,10048
2654,10044,10048
2655,10044,10051
2656,10043,10045
2657,10044,10047
2658,10044,10048
2659,10044,10051
2660,10044,10051
2661,10044,10047
2662,10043,10047
2663,10044,10048
2664,10044,10048
2665,10044,10049
2666,10043,10048
2667,10043,10047
2668,10044,10049
2669,10044,10048
2670,10043,10048
2671,10044,10048
2672,10044,10048
2673,10044,10047
2674,10044,10048
2675,10044,10051
2676,10043,10048
2677,10044,10047
2678,10043,10046
2679,10044,10047
2680,10043,10047
2681,10044,10046
2682,10044,10048
2683,10043,10046
2684,10044,10049
2685,10044,10047
2686,10044,10045
2687,10044,10047
2688,10044,10047
2689,10044,10047
2690,10044,10046
2691,10043,10046
2692,10044,10051
2693,10044,10046
2694,10044,10048
2695,10044,10047
2696,10043,10050
2697,10043,10047
2698,10043,10051
2699,10044,10047
2700,10044,10049
2701,10044,10049
2702,10044,10048
2703,10044,10051
2704,10044,10047
2705,10043,10047
2706,10044,10051
2707,10044,10047
2708,10043,10047
2709,10044,10048
2710,10043,10047
2711,10043,10046
2712,10044,10047
2713,10044,10046
2714,10043,10050
2715,10043,10050
2716,10044,10047
2717,10043,10047
2718,10044,10047
2719,10044,10048
2720,10044,10049
2721,10044,10048
2722,10043,10047
2723,10043,10049
2724,10044,10048
2725,10044,10049
2726,10044,10047
2727,10044,10048
2728,10044,10050
2729,10044,10048
2730,10044,10048
2731,10044,10049
2732,10044,10049
2733,10043,10046
2734,10044,10047
2735,10044,10049
2736,10044,10047
2737,10043,10050
2738,10043,10048
2739,10044,10049
2740,10044,10047
2741,10044,10047
2742,10044,10047
2743,10044,10046
2744,10043,10048
2745,10044,10050
2746,10043,10046
2747,10044,10047
2748,10044,10047
2749,10043,10047
2750,10043,10047
2751,10044,10047
2752,10043,10050
2753,10044,10050
2754,10044,10048
2755,10044,10046
2756,10044,10047
2757,10044,10051
2758,10044,10047
2759,10044,10051
2760,10044,10048
2761,10044,10050
2762,10043,10046
2763,10044,10047
2764,10044,10050
2765,10044,10049
2766,10044,10047
2767,10044,10047
2768,10044,10047
2769,10044,10048
2770,10044,10046
2771,10044,10048
2772,10044,10048
2773,10044,10047
2774,10043,10046
2775,10044,10047
2776,10044,10046
2777,10044,10051
2778,10044,10048
2779,10044,10047
2780,10044,10048
2781,10043,10046
2782,10044,10049
2783,10044,10050
2784,10044,10051
2785,10044,10047
2786,10044,10047
2787,10044,10051
2788,10044,10046
2789,10044,10047
2790,10044,10051
2791,10044,10046
2792,10044,10048
2793,10044,10047
2794,10044,10050
2795,10044,10047
2796,10043,10047
2797,10044,10048
2798,10044,10046
2799,10043,10046
2800,10043,10047
2801,10044,10048
2802,10044,10047
2803,10043,10048
2804,10044,10051
2805,10044,10045
2806,10043,10048
2807,10044,10051
2808,10044,10047
2809,10043,10045
2810,10044,10047
2811,10044,10047
2812,10044,10047
2813,10044,10048
2814,10044,10048
2815,10044,10047
2816,10044,10048
2817,10044,10047
2818,10044,10049
2819,10043,10048
2820,10044,10046
2821,10044,10050
2822,10044,10047
2823,10044,10046
2824,10043,10047
2825,10044,10048
2826,10044,10047
2827,10044,10046
2828,10044,10049
2829,10044,10048
2830,10044,10047
2831,10044,10047
2832,10044,10047
2833,10044,10048
2834,10044,10048
2835,10044,10047
2836,10044,10046
2837,10044,10046
2838,10044,10047
2839,10044,10047
2840,10044,10050
2841,10044,10048
2842,10043,10047
2843,10044,10047
2844,10044,10047
2845,10043,10046
2846,10044,10046
2847,10044,10047
2848,10044,10049
2849,10044,10046
2850,10043,10047
2851,10044,10047
2852,10044,10045
2853,10043,10046
2854,10044,10047
2855,10044,10048
2856,10044,10047
2857,10043,10045
2858,10044,10046
2859,10044,10048
2860,10044,10047
2861,10044,10049
2862,10043,10047
2863,10043,10048
2864,10043,10047
2865,10044,10047
2866,10044,10049
2867,10044,10048
2868,10044,10050
2869,10044,10050
2870,10043,10047
2871,10044,10047
2872,10043,10046
2873,10043,10048
2874,10044,10047
2875,10044,10047
2876,10044,10048
2877,10043,10050
2878,10044,10046
2879,10044,10046
2880,10043,10047
2881,10044,10046
2882,10044,10046
2883,10043,10050
2884,10043,10046
2885,10044,10046
2886,10044,10047
2887,10044,10047
2888,10044,10048
2889,10044,10048
2890,10043,10046
2891,10044,10047
2892,10044,10047
2893,10044,10046
2894,10044,10047
2895,10044,10046
2896,10044,10047
2897,10044,10046
2898,10044,10048
2899,10044,10046
2900,10044,10047
2901,10044,10047
2902,10044,10047
2903,10044,10047
2904,10044,10048
2905,10044,10048
2906,10043,10048
2907,10044,10046
2908,10044,10047
2909,10044,10045
2910,10043,10047
2911,10043,10046
2912,10043,10048
2913,10044,10047
2914,10044,10047
2915,10044,10049
2916,10044,10047
2917,10044,10047
2918,10044,10046
2919,10044,10047
2920,10044,10050
2921,10044,10047
2922,10044,10048
2923,10043,10046
2924,10043,10047
2925,10043,10046
2926,10044,10047
2927,10044,10047
2928,10044,10046
2929,10044,10050
2930,10044,10046
2931,10044,10047
2932,10044,10048
2933,10043,10048
2934,10044,10047
2935,10043,10046
2936,10043,10046
2937,10043,10047
2938,10043,10047
2939,10044,10047
2940,10044,10048
2941,10043,10050
2942,10044,10048
2943,10043,10046
2944,10043,10048
2945,10044,10048
2946,10043,10047
2947,10044,10046
2948,10044,10047
2949,10044,10046
2950,10043,10048
2951,10044,10047
2952,10044,10047
2953,10044,10046
2954,10044,10048
2955,10044,10047
2956,10044,10046
2957,10044,10047
2958,10044,10048
2959,10044,10046
2960,10044,10050
2961,10044,10048
2962,10043,10046
2963,10044,10047
2964,10043,10048
2965,10043,10047
2966,10044,10047
2967,10043,10046
2968,10044,10047
2969,10044,10046
2970,10044,10047
2971,10044,10047
2972,10043,10046
2973,10044,10046
2974,10044,10048
2975,10044,10046
2976,10043,10046
2977,10044,10048
2978,10044,10048
2979,10044,10049
2980,10044,10049
2981,10044,10047
2982,10044,10046
2983,10044,10047
2984,10044,10046
2985,10044,10047
2986,10044,10046
2987,10043,10046
2988,10044,10048
2989,10044,10048
2990,10044,10050
2991,10044,10046
2992,10044,10046
2993,10044,10048
2994,10044,10047
2995,10044,10046
2996,10043,10048
2997,10043,10047
2998,10044,10047
2999,10044,10047
3000,10044,10046
3001,10044,10049
3002,10044,10046
3003,10043,10046
3004,10044,10047
3005,10044,10046
3006,10044,10048
3007,10044,10046
3008,10043,10048
3009,10044,10047
3010,10044,10047
3011,10044,10047
3012,10044,10049
3013,10044,10048
3014,10044,10051
3015,10044,10046
3016,10043,10048
3017,10044,10048
3018,10044,10050
3019,10043,10048
3020,10043,10049
3021,10044,10047
3022,10043,10047
3023,10044,10048
3024,10043,10048
3025,10043,10046
3026,10044,10046
3027,10044,10045
3028,10044,10046
3029,10044,10048
3030,10044,10046
3031,10044,10047
3032,10044,10046
3033,10043,10046
3034,10043,10047
3035,10044,10051
3036,10043,10047
3037,10043,10048
3038,10043,10050
3039,10044,10047
3040,10044,10047
3041,10044,10051
3042,10044,10046
3043,10044,10048
3044,10044,10049
3045,10044,10045
3046,10043,10047
3047,10044,10046
3048,10043,10050
3049,10044,10048
3050,10044,10046
3051,10044,10048
3052,10043,10047
3053,10044,10046
3054,10043,10047
3055,10044,10047
3056,10043,10047
3057,10044,10046
3058,10044,10048
3059,10043,10048
3060,10044,10049
3061,10044,10046
3062,10044,10046
3063,10044,10048
3064,10043,10046
3065,10044,10046
3066,10043,10047
3067,10043,10048
3068,10044,10046
3069,10043,10046
3070,10044,10047
3071,10044,10050
3072,10044,10047
3073,10044,10047
3074,10043,10047
3075,10044,10048
3076,10044,10046
3077,10043,10048
3078,10043,10047
3079,10044,10047
3080,10044,10047
3081,10043,10048
3082,10043,10050
3083,10044,10047
3084,10044,10047
3085,10044,10046
3086,10043,10045
3087,10043,10047
3088,10044,10049
3089,10044,10047
3090,10043,10047
3091,10044,10048
3092,10043,10049
3093,10044,10048
3094,10043,10047
3095,10043,10049
3096,10043,10047
3097,10044,10047
3098,10044,10047
3099,10043,10047
3100,10044,10046
3101,10044,10047
3102,10044,10047
3103,10044,10046
3104,10044,10048
3105,10044,10047
3106,10044,10047
3107,10044,10050
3108,10043,10047
3109,10044,10047
3110,10044,10046
3111,10044,10046
3112,10044,10047
3113,10044,10046
3114,10044,10048
3115,10044,10047
3116,10044,10048
3117,10044,10047
3118,10044,10049
3119,10044,10046
3120,10044,10047
3121,10043,10047
3122,10044,10047
3123,10044,10047
3124,10044,10047
3125,10044,10047
3126,10043,10047
3127,10044,10046
3128,10044,10047
3129,10044,10047
3130,10043,10047
3131,10044,10048
3132,10044,10046
3133,10044,10046
3134,10044,10047
3135,10043,10047
3136,10044,10047
3137,10044,10048
3138,10044,10051
3139,10043,10047
3140,10044,10047
3141,10044,10047
3142,10043,10050
3143,10043,10047
3144,10044,10046
3145,10044,10047
3146,10044,10047
3147,10044,10046
3148,10044,10046
3149,10043,10047
3150,10043,10047
3151,10044,10046
3152,10043,10047
3153,10043,10047
3154,10044,10047
3155,10044,10048
3156,10044,10047
3157,10044,10047
3158,10043,10047
3159,10044,10047
3160,10044,10047
3161,10044,10047
3162,10044,10046
3163,10044,10046
3164,10044,10048
3165,10044,10046
3166,10044,10047
3167,10043,10048
3168,10044,10050
3169,10044,10047
3170,10043,10050
3171,10044,10046
3172,10044,10047
3173,10043,10046
3174,10044,10048
3175,10044,10047
3176,10043,10047
3177,10043,10048
3178,10043,10046
3179,10044,10047
3180,10044,10047
3181,10044,10047
3182,10044,10050
3183,10043,10047
3184,10044,10046
3185,10044,10050
3186,10044,10048
3187,10044,10051
3188,10044,10047
3189,10044,10045
3190,10044,10047
3191,10044,10046
3192,10044,10047
3193,10044,10047
3194,10044,10046
3195,10043,10046
3196,10043,10046
3197,10044,10047
3198,10044,10046
3199,10043,10047
3200,10044,10049
3201,10043,10046
3202,10044,10048
3203,10044,10049
3204,10043,10048
3205,10044,10046
3206,10044,10048
3207,10044,10047
3208,10044,10047
3209,10043,10049
3210,10044,10050
3211,10043,10047
3212,10043,10047
3213,10043,10051
3214,10043,10050
3215,10044,10048
3216,10043,10048
3217,10044,10051
